2014-12-12 02:20:51:0202, edge_create, Tuple[20,24,0.8871206142839256,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0217, edge_create, Tuple[20,25,0.06910095839527586,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0217, edge_create, Tuple[20,26,0.05912960478209439,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0233, edge_create, Tuple[20,27,0.7347952078331196,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0233, edge_create, Tuple[20,28,0.2054912916052053,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0248, edge_create, Tuple[20,29,0.5032053704549285,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0264, edge_create, Tuple[20,30,0.7567229220627139,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0264, edge_create, Tuple[20,31,0.7575052631274951,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0280, edge_create, Tuple[20,32,0.6742421320646252,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0280, edge_create, Tuple[20,33,0.1624147302019474,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0295, edge_create, Tuple[20,34,0.5378834969791566,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0295, edge_create, Tuple[20,35,0.21415731927252435,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0311, edge_create, Tuple[20,36,0.6106678073264689,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0311, edge_create, Tuple[20,37,0.7627110525177315,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0326, edge_create, Tuple[20,38,0.4088928790683304,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0326, edge_create, Tuple[20,39,0.3096537936440509,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0342, edge_create, Tuple[20,40,0.0749666123883681,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0342, edge_create, Tuple[20,41,0.20787521635470763,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0358, edge_create, Tuple[20,42,0.5690348074289853,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0358, edge_create, Tuple[20,43,0.04302695004492141,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0373, edge_create, Tuple[20,44,0.036219237267370086,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0373, edge_create, Tuple[20,45,0.6102222358649435,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0389, edge_create, Tuple[20,46,0.857652707466293,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0389, edge_create, Tuple[20,47,0.3032174770546857,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0404, edge_create, Tuple[20,48,0.8095779885639856,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0404, edge_create, Tuple[20,49,0.08777351578069148,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0420, edge_create, Tuple[20,50,0.40529439515085974,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0420, edge_create, Tuple[20,51,0.8573938318886063,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0436, edge_create, Tuple[20,52,0.11503932837605568,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0436, edge_create, Tuple[20,53,0.08008350808790965,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0451, edge_create, Tuple[20,54,0.49996111572060886,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0451, edge_create, Tuple[20,55,0.5917064879725065,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0467, edge_create, Tuple[20,56,0.8747728948232337,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0467, edge_create, Tuple[20,57,0.9181038254043626,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0482, edge_create, Tuple[20,58,0.46170372354934464,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0482, edge_create, Tuple[20,59,0.9981595803717375,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0498, edge_create, Tuple[20,60,0.9138332168243921,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0498, edge_create, Tuple[20,61,0.9078798824653077,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0514, edge_create, Tuple[20,62,0.8822867570059889,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0514, edge_create, Tuple[20,63,0.5663222655117025,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0529, edge_create, Tuple[20,64,0.05818039879726611,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0545, edge_create, Tuple[20,65,0.24354116012654992,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0545, edge_create, Tuple[20,66,0.9313661462258952,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0560, edge_create, Tuple[20,67,0.43489039025935017,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0560, edge_create, Tuple[20,68,0.7342888655691879,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0576, edge_create, Tuple[20,69,0.651958750835049,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0576, edge_create, Tuple[20,70,0.5566043477805666,1,0.0,1418412003104,1418412003104]
2014-12-12 02:20:51:0607, discussion_open, 62289
2014-12-12 02:20:51:0607, diag_itemclicked, id=62289, type=1
2014-12-12 02:20:51:0997, diag_itemexited, id=62289, type=1
2014-12-12 02:20:52:0028, diag_detail_itementered, id=0.3032174770546857, type=1
2014-12-12 02:20:52:0169, diag_detail_itemexited, id=0.3032174770546857, type=1
2014-12-12 02:20:52:0169, diag_detail_itementered, id=0.8095779885639856, type=1
2014-12-12 02:20:52:0231, diag_detail_itemexited, id=0.8095779885639856, type=1
2014-12-12 02:20:52:0231, diag_detail_itementered, id=-1671452970, type=3
2014-12-12 02:20:52:0621, diag_detail_itemexited, id=-1671452970, type=3
2014-12-12 02:20:52:0746, diag_detail_itementered, id=0.050833942619263106, type=4
2014-12-12 02:20:52:0777, diag_detail_itemexited, id=0.050833942619263106, type=4
2014-12-12 02:20:52:0777, diag_detail_itementered, id=401747135, type=3
2014-12-12 02:20:52:0808, diag_detail_itemexited, id=401747135, type=3
2014-12-12 02:20:53:0214, diag_detail_itementered, id=0.3278076745564783, type=4
2014-12-12 02:20:53:0245, diag_detail_itemexited, id=0.3278076745564783, type=4
2014-12-12 02:20:53:0245, diag_detail_itementered, id=0.7401993261724992, type=4
2014-12-12 02:20:53:0276, diag_detail_itemexited, id=0.7401993261724992, type=4
2014-12-12 02:20:53:0276, diag_detail_itementered, id=0.9501516436555193, type=4
2014-12-12 02:20:53:0308, diag_detail_itemexited, id=0.9501516436555193, type=4
2014-12-12 02:20:53:0308, diag_detail_itementered, id=0.3333972428277989, type=4
2014-12-12 02:20:53:0354, diag_detail_itemexited, id=0.3333972428277989, type=4
2014-12-12 02:20:53:0354, diag_detail_itementered, id=0.95862012518142, type=4
2014-12-12 02:20:53:0386, diag_detail_itemexited, id=0.95862012518142, type=4
2014-12-12 02:20:53:0386, diag_detail_itementered, id=0.46104428912593887, type=4
2014-12-12 02:20:53:0432, diag_detail_itemexited, id=0.46104428912593887, type=4
2014-12-12 02:20:53:0464, diag_detail_itementered, id=0.3281603642997015, type=4
2014-12-12 02:20:53:0495, diag_detail_itemexited, id=0.3281603642997015, type=4
2014-12-12 02:20:53:0495, diag_detail_itementered, id=401747135, type=3
2014-12-12 02:20:53:0542, diag_detail_itemexited, id=401747135, type=3
2014-12-12 02:20:53:0822, diag_detail_itementered, id=62289, type=1
2014-12-12 02:20:53:0994, diag_detail_itemexited, id=62289, type=1
2014-12-12 02:20:54:0041, diag_detail_itementered, id=0.050833942619263106, type=4
2014-12-12 02:20:54:0072, diag_detail_itemexited, id=0.050833942619263106, type=4
2014-12-12 02:20:54:0088, diag_detail_itementered, id=0.050833942619263106, type=4
2014-12-12 02:20:54:0119, diag_detail_itemexited, id=0.050833942619263106, type=4
2014-12-12 02:20:54:0119, diag_detail_itementered, id=401747135, type=3
2014-12-12 02:20:54:0181, diag_detail_itemexited, id=401747135, type=3
2014-12-12 02:20:54:0181, diag_detail_itementered, id=0.3281603642997015, type=4
2014-12-12 02:20:54:0400, diag_detail_itemexited, id=0.3281603642997015, type=4
2014-12-12 02:20:54:0400, diag_detail_itementered, id=401747135, type=3
2014-12-12 02:20:54:0665, diag_detail_itemexited, id=401747135, type=3
2014-12-12 02:20:54:0665, diag_detail_itementered, id=0.9501516436555193, type=4
2014-12-12 02:20:54:0696, diag_detail_itemexited, id=0.9501516436555193, type=4
2014-12-12 02:20:54:0758, answer_open, VisualItem[tree.nodes,13,id=6163701,type=20,title=,body=<p>I know this question is old, but it is the first search result on google to "java read/write to registry".  Recently I found this amazing piece of code which:</p>

<ul>
<li>Can read/write to ANY part of the registry. </li>
<li>DOES NOT USE JNI.</li>
<li>DOES NOT USE ANY 3rd PARTY/EXTERNAL APPLICATIONS TO WORK.</li>
<li>DOES NOT USE THE WINDOWS API (directly)</li>
</ul>

<p>This is pure, Java code.</p>

<p>It uses reflection to work, by actually accessing the private methods in the java.util.prefs.Preferences class. The internals of this class are complicated, but the class itself is very easy to use.</p>

<p>For example, the following code obtains the exact windows distribution <strong>from the registry</strong>:</p>

<pre><code>String value = WinRegistry.readString (
    WinRegistry.HKEY_LOCAL_MACHINE,                             //HKEY
   "SOFTWARE\\Microsoft\\Windows NT\\CurrentVersion",           //Key
   "ProductName");                                              //ValueName
    System.out.println("Windows Distribution = " + value);          
</code></pre>

<p>Here is the original class. Just copy paste it and it should work:</p>

<pre><code>import java.lang.reflect.InvocationTargetException;
import java.lang.reflect.Method;
import java.util.HashMap;
import java.util.Map;
import java.util.ArrayList;
import java.util.List;
import java.util.prefs.Preferences;

public class WinRegistry {
  public static final int HKEY_CURRENT_USER = 0x80000001;
  public static final int HKEY_LOCAL_MACHINE = 0x80000002;
  public static final int REG_SUCCESS = 0;
  public static final int REG_NOTFOUND = 2;
  public static final int REG_ACCESSDENIED = 5;

  private static final int KEY_ALL_ACCESS = 0xf003f;
  private static final int KEY_READ = 0x20019;
  private static Preferences userRoot = Preferences.userRoot();
  private static Preferences systemRoot = Preferences.systemRoot();
  private static Class&lt;? extends Preferences&gt; userClass = userRoot.getClass();
  private static Method regOpenKey = null;
  private static Method regCloseKey = null;
  private static Method regQueryValueEx = null;
  private static Method regEnumValue = null;
  private static Method regQueryInfoKey = null;
  private static Method regEnumKeyEx = null;
  private static Method regCreateKeyEx = null;
  private static Method regSetValueEx = null;
  private static Method regDeleteKey = null;
  private static Method regDeleteValue = null;

  static {
    try {
      regOpenKey = userClass.getDeclaredMethod("WindowsRegOpenKey",
          new Class[] { int.class, byte[].class, int.class });
      regOpenKey.setAccessible(true);
      regCloseKey = userClass.getDeclaredMethod("WindowsRegCloseKey",
          new Class[] { int.class });
      regCloseKey.setAccessible(true);
      regQueryValueEx = userClass.getDeclaredMethod("WindowsRegQueryValueEx",
          new Class[] { int.class, byte[].class });
      regQueryValueEx.setAccessible(true);
      regEnumValue = userClass.getDeclaredMethod("WindowsRegEnumValue",
          new Class[] { int.class, int.class, int.class });
      regEnumValue.setAccessible(true);
      regQueryInfoKey = userClass.getDeclaredMethod("WindowsRegQueryInfoKey1",
          new Class[] { int.class });
      regQueryInfoKey.setAccessible(true);
      regEnumKeyEx = userClass.getDeclaredMethod(  
          "WindowsRegEnumKeyEx", new Class[] { int.class, int.class,  
              int.class });  
      regEnumKeyEx.setAccessible(true);
      regCreateKeyEx = userClass.getDeclaredMethod(  
          "WindowsRegCreateKeyEx", new Class[] { int.class,  
              byte[].class });  
      regCreateKeyEx.setAccessible(true);  
      regSetValueEx = userClass.getDeclaredMethod(  
          "WindowsRegSetValueEx", new Class[] { int.class,  
              byte[].class, byte[].class });  
      regSetValueEx.setAccessible(true); 
      regDeleteValue = userClass.getDeclaredMethod(  
          "WindowsRegDeleteValue", new Class[] { int.class,  
              byte[].class });  
      regDeleteValue.setAccessible(true); 
      regDeleteKey = userClass.getDeclaredMethod(  
          "WindowsRegDeleteKey", new Class[] { int.class,  
              byte[].class });  
      regDeleteKey.setAccessible(true); 
    }
    catch (Exception e) {
      e.printStackTrace();
    }
  }

  private WinRegistry() {  }

  /**
   * Read a value from key and value name
   * @param hkey   HKEY_CURRENT_USER/HKEY_LOCAL_MACHINE
   * @param key
   * @param valueName
   * @return the value
   * @throws IllegalArgumentException
   * @throws IllegalAccessException
   * @throws InvocationTargetException
   */
  public static String readString(int hkey, String key, String valueName) 
    throws IllegalArgumentException, IllegalAccessException,
    InvocationTargetException 
  {
    if (hkey == HKEY_LOCAL_MACHINE) {
      return readString(systemRoot, hkey, key, valueName);
    }
    else if (hkey == HKEY_CURRENT_USER) {
      return readString(userRoot, hkey, key, valueName);
    }
    else {
      throw new IllegalArgumentException("hkey=" + hkey);
    }
  }

  /**
   * Read value(s) and value name(s) form given key 
   * @param hkey  HKEY_CURRENT_USER/HKEY_LOCAL_MACHINE
   * @param key
   * @return the value name(s) plus the value(s)
   * @throws IllegalArgumentException
   * @throws IllegalAccessException
   * @throws InvocationTargetException
   */
  public static Map&lt;String, String&gt; readStringValues(int hkey, String key) 
    throws IllegalArgumentException, IllegalAccessException,
    InvocationTargetException 
  {
    if (hkey == HKEY_LOCAL_MACHINE) {
      return readStringValues(systemRoot, hkey, key);
    }
    else if (hkey == HKEY_CURRENT_USER) {
      return readStringValues(userRoot, hkey, key);
    }
    else {
      throw new IllegalArgumentException("hkey=" + hkey);
    }
  }

  /**
   * Read the value name(s) from a given key
   * @param hkey  HKEY_CURRENT_USER/HKEY_LOCAL_MACHINE
   * @param key
   * @return the value name(s)
   * @throws IllegalArgumentException
   * @throws IllegalAccessException
   * @throws InvocationTargetException
   */
  public static List&lt;String&gt; readStringSubKeys(int hkey, String key) 
    throws IllegalArgumentException, IllegalAccessException,
    InvocationTargetException 
  {
    if (hkey == HKEY_LOCAL_MACHINE) {
      return readStringSubKeys(systemRoot, hkey, key);
    }
    else if (hkey == HKEY_CURRENT_USER) {
      return readStringSubKeys(userRoot, hkey, key);
    }
    else {
      throw new IllegalArgumentException("hkey=" + hkey);
    }
  }

  /**
   * Create a key
   * @param hkey  HKEY_CURRENT_USER/HKEY_LOCAL_MACHINE
   * @param key
   * @throws IllegalArgumentException
   * @throws IllegalAccessException
   * @throws InvocationTargetException
   */
  public static void createKey(int hkey, String key) 
    throws IllegalArgumentException, IllegalAccessException,
    InvocationTargetException 
  {
    int [] ret;
    if (hkey == HKEY_LOCAL_MACHINE) {
      ret = createKey(systemRoot, hkey, key);
      regCloseKey.invoke(systemRoot, new Object[] { new Integer(ret[0]) });
    }
    else if (hkey == HKEY_CURRENT_USER) {
      ret = createKey(userRoot, hkey, key);
      regCloseKey.invoke(userRoot, new Object[] { new Integer(ret[0]) });
    }
    else {
      throw new IllegalArgumentException("hkey=" + hkey);
    }
    if (ret[1] != REG_SUCCESS) {
      throw new IllegalArgumentException("rc=" + ret[1] + "  key=" + key);
    }
  }

  /**
   * Write a value in a given key/value name
   * @param hkey
   * @param key
   * @param valueName
   * @param value
   * @throws IllegalArgumentException
   * @throws IllegalAccessException
   * @throws InvocationTargetException
   */
  public static void writeStringValue
    (int hkey, String key, String valueName, String value) 
    throws IllegalArgumentException, IllegalAccessException,
    InvocationTargetException 
  {
    if (hkey == HKEY_LOCAL_MACHINE) {
      writeStringValue(systemRoot, hkey, key, valueName, value);
    }
    else if (hkey == HKEY_CURRENT_USER) {
      writeStringValue(userRoot, hkey, key, valueName, value);
    }
    else {
      throw new IllegalArgumentException("hkey=" + hkey);
    }
  }

  /**
   * Delete a given key
   * @param hkey
   * @param key
   * @throws IllegalArgumentException
   * @throws IllegalAccessException
   * @throws InvocationTargetException
   */
  public static void deleteKey(int hkey, String key) 
    throws IllegalArgumentException, IllegalAccessException,
    InvocationTargetException 
  {
    int rc = -1;
    if (hkey == HKEY_LOCAL_MACHINE) {
      rc = deleteKey(systemRoot, hkey, key);
    }
    else if (hkey == HKEY_CURRENT_USER) {
      rc = deleteKey(userRoot, hkey, key);
    }
    if (rc != REG_SUCCESS) {
      throw new IllegalArgumentException("rc=" + rc + "  key=" + key);
    }
  }

  /**
   * delete a value from a given key/value name
   * @param hkey
   * @param key
   * @param value
   * @throws IllegalArgumentException
   * @throws IllegalAccessException
   * @throws InvocationTargetException
   */
  public static void deleteValue(int hkey, String key, String value) 
    throws IllegalArgumentException, IllegalAccessException,
    InvocationTargetException 
  {
    int rc = -1;
    if (hkey == HKEY_LOCAL_MACHINE) {
      rc = deleteValue(systemRoot, hkey, key, value);
    }
    else if (hkey == HKEY_CURRENT_USER) {
      rc = deleteValue(userRoot, hkey, key, value);
    }
    if (rc != REG_SUCCESS) {
      throw new IllegalArgumentException("rc=" + rc + "  key=" + key + "  value=" + value);
    }
  }

  // =====================

  private static int deleteValue
    (Preferences root, int hkey, String key, String value)
    throws IllegalArgumentException, IllegalAccessException,
    InvocationTargetException 
  {
    int[] handles = (int[]) regOpenKey.invoke(root, new Object[] {
        new Integer(hkey), toCstr(key), new Integer(KEY_ALL_ACCESS) });
    if (handles[1] != REG_SUCCESS) {
      return handles[1];  // can be REG_NOTFOUND, REG_ACCESSDENIED
    }
    int rc =((Integer) regDeleteValue.invoke(root,  
        new Object[] { 
          new Integer(handles[0]), toCstr(value) 
          })).intValue();
    regCloseKey.invoke(root, new Object[] { new Integer(handles[0]) });
    return rc;
  }

  private static int deleteKey(Preferences root, int hkey, String key) 
    throws IllegalArgumentException, IllegalAccessException,
    InvocationTargetException 
  {
    int rc =((Integer) regDeleteKey.invoke(root,  
        new Object[] { new Integer(hkey), toCstr(key) })).intValue();
    return rc;  // can REG_NOTFOUND, REG_ACCESSDENIED, REG_SUCCESS
  }

  private static String readString(Preferences root, int hkey, String key, String value)
    throws IllegalArgumentException, IllegalAccessException,
    InvocationTargetException 
  {
    int[] handles = (int[]) regOpenKey.invoke(root, new Object[] {
        new Integer(hkey), toCstr(key), new Integer(KEY_READ) });
    if (handles[1] != REG_SUCCESS) {
      return null; 
    }
    byte[] valb = (byte[]) regQueryValueEx.invoke(root, new Object[] {
        new Integer(handles[0]), toCstr(value) });
    regCloseKey.invoke(root, new Object[] { new Integer(handles[0]) });
    return (valb != null ? new String(valb).trim() : null);
  }

  private static Map&lt;String,String&gt; readStringValues
    (Preferences root, int hkey, String key)
    throws IllegalArgumentException, IllegalAccessException,
    InvocationTargetException 
  {
    HashMap&lt;String, String&gt; results = new HashMap&lt;String,String&gt;();
    int[] handles = (int[]) regOpenKey.invoke(root, new Object[] {
        new Integer(hkey), toCstr(key), new Integer(KEY_READ) });
    if (handles[1] != REG_SUCCESS) {
      return null;
    }
    int[] info = (int[]) regQueryInfoKey.invoke(root,
        new Object[] { new Integer(handles[0]) });

    int count = info[0]; // count  
    int maxlen = info[3]; // value length max
    for(int index=0; index&lt;count; index++)  {
      byte[] name = (byte[]) regEnumValue.invoke(root, new Object[] {
          new Integer
            (handles[0]), new Integer(index), new Integer(maxlen + 1)});
      String value = readString(hkey, key, new String(name));
      results.put(new String(name).trim(), value);
    }
    regCloseKey.invoke(root, new Object[] { new Integer(handles[0]) });
    return results;
  }

  private static List&lt;String&gt; readStringSubKeys
    (Preferences root, int hkey, String key)
    throws IllegalArgumentException, IllegalAccessException,
    InvocationTargetException 
  {
    List&lt;String&gt; results = new ArrayList&lt;String&gt;();
    int[] handles = (int[]) regOpenKey.invoke(root, new Object[] {
        new Integer(hkey), toCstr(key), new Integer(KEY_READ) 
        });
    if (handles[1] != REG_SUCCESS) {
      return null;
    }
    int[] info = (int[]) regQueryInfoKey.invoke(root,
        new Object[] { new Integer(handles[0]) });

    int count  = info[0]; // Fix: info[2] was being used here with wrong results. Suggested by davenpcj, confirmed by Petrucio
    int maxlen = info[3]; // value length max
    for(int index=0; index&lt;count; index++)  {
      byte[] name = (byte[]) regEnumKeyEx.invoke(root, new Object[] {
          new Integer
            (handles[0]), new Integer(index), new Integer(maxlen + 1)
          });
      results.add(new String(name).trim());
    }
    regCloseKey.invoke(root, new Object[] { new Integer(handles[0]) });
    return results;
  }

  private static int [] createKey(Preferences root, int hkey, String key)
    throws IllegalArgumentException, IllegalAccessException,
    InvocationTargetException 
  {
    return  (int[]) regCreateKeyEx.invoke(root,
        new Object[] { new Integer(hkey), toCstr(key) });
  }
