2014-12-09 06:29:39:0093, edge_create, Tuple[17,19,0.5373656364150818,1,0.0,1418167745237,1418167745237]
2014-12-09 06:29:39:0093, edge_create, Tuple[17,20,0.06523028213935433,1,0.0,1418167745237,1418167745237]
2014-12-09 06:29:39:0109, edge_create, Tuple[17,21,0.45634278933054817,1,0.0,1418167745237,1418167745237]
2014-12-09 06:29:39:0109, edge_create, Tuple[17,22,0.3175126341188187,1,0.0,1418167745237,1418167745237]
2014-12-09 06:29:39:0124, edge_create, Tuple[17,23,0.18404935806364686,1,0.0,1418167745237,1418167745237]
2014-12-09 06:29:39:0124, edge_create, Tuple[17,24,0.9999720516596549,1,0.0,1418167745237,1418167745237]
2014-12-09 06:29:39:0140, edge_create, Tuple[17,25,0.5416826751082319,1,0.0,1418167745237,1418167745237]
2014-12-09 06:29:39:0140, edge_create, Tuple[17,26,0.9750135549113785,1,0.0,1418167745237,1418167745237]
2014-12-09 06:29:39:0155, edge_create, Tuple[17,27,0.8405154474686924,1,0.0,1418167745237,1418167745237]
2014-12-09 06:29:39:0155, edge_create, Tuple[17,28,0.5625105225749508,1,0.0,1418167745237,1418167745237]
2014-12-09 06:29:39:0171, edge_create, Tuple[17,29,0.1769866670048157,1,0.0,1418167745237,1418167745237]
2014-12-09 06:29:39:0187, edge_create, Tuple[17,30,0.3692413351559415,1,0.0,1418167745237,1418167745237]
2014-12-09 06:29:39:0202, edge_create, Tuple[17,31,0.15318477877904757,1,0.0,1418167745237,1418167745237]
2014-12-09 06:29:39:0202, edge_create, Tuple[17,32,0.8821979969336172,1,0.0,1418167745237,1418167745237]
2014-12-09 06:29:39:0218, edge_create, Tuple[17,33,0.1594379887500348,1,0.0,1418167745237,1418167745237]
2014-12-09 06:29:39:0218, edge_create, Tuple[17,34,0.6717044986419395,1,0.0,1418167745237,1418167745237]
2014-12-09 06:29:39:0233, edge_create, Tuple[17,35,0.14369496583624553,1,0.0,1418167745237,1418167745237]
2014-12-09 06:29:39:0233, edge_create, Tuple[17,36,0.984155132085984,1,0.0,1418167745237,1418167745237]
2014-12-09 06:29:39:0249, edge_create, Tuple[17,37,0.5618525598653876,1,0.0,1418167745237,1418167745237]
2014-12-09 06:29:39:0249, edge_create, Tuple[17,38,0.152471633684386,1,0.0,1418167745237,1418167745237]
2014-12-09 06:29:39:0265, edge_create, Tuple[17,39,0.8926444151411284,1,0.0,1418167745237,1418167745237]
2014-12-09 06:29:39:0265, edge_create, Tuple[17,40,0.6551225131541786,1,0.0,1418167745237,1418167745237]
2014-12-09 06:29:39:0280, edge_create, Tuple[17,41,0.4142457045730631,1,0.0,1418167745237,1418167745237]
2014-12-09 06:29:39:0280, edge_create, Tuple[17,42,0.24241149556928898,1,0.0,1418167745237,1418167745237]
2014-12-09 06:29:39:0296, edge_create, Tuple[17,43,0.5971016950251631,1,0.0,1418167745237,1418167745237]
2014-12-09 06:29:39:0296, edge_create, Tuple[17,44,0.39301504766104967,1,0.0,1418167745237,1418167745237]
2014-12-09 06:29:39:0311, edge_create, Tuple[17,45,0.45400296729560763,1,0.0,1418167745237,1418167745237]
2014-12-09 06:29:39:0311, edge_create, Tuple[17,46,0.4263438712533707,1,0.0,1418167745237,1418167745237]
2014-12-09 06:29:39:0327, edge_create, Tuple[17,47,0.005083985899446364,1,0.0,1418167745237,1418167745237]
2014-12-09 06:29:39:0327, edge_create, Tuple[17,48,0.9797608292558521,1,0.0,1418167745237,1418167745237]
2014-12-09 06:29:39:0343, discussion_open, 43344
2014-12-09 06:29:39:0343, diag_detail_itemclicked, id=43344, type=1
2014-12-09 06:29:41:0355, answer_open, VisualItem[tree.nodes,2,id=43351,type=21,title=,body=<p>If you use the <a href="http://www.netbeans.org/" rel="nofollow">Netbeans</a> IDE it does have tools to reverse engineer your source code into UML class diagrams. After loading your source code into the IDE. You can create a new UML->Reverse Engineered java-platform model.</p>

<p>Check out <a href="http://wiki.netbeans.org/NetbeansUML" rel="nofollow">This Netbeans Wiki page</a> for more details.</p>
,solution=,x=0.0,y=0.0,viewcount=0,answercount=0,acceptedanswerid=-1,owner=Anonymous,lasteditdate=1418167745237L,lastactivitydate=0L,tags=,score=9,searchfield=]
2014-12-09 06:29:41:0355, answer_open, VisualItem[tree.nodes,2,id=43351,type=21,title=,body=<p>If you use the <a href="http://www.netbeans.org/" rel="nofollow">Netbeans</a> IDE it does have tools to reverse engineer your source code into UML class diagrams. After loading your source code into the IDE. You can create a new UML->Reverse Engineered java-platform model.</p>

<p>Check out <a href="http://wiki.netbeans.org/NetbeansUML" rel="nofollow">This Netbeans Wiki page</a> for more details.</p>
,solution=,x=0.0,y=0.0,viewcount=0,answercount=0,acceptedanswerid=-1,owner=Anonymous,lasteditdate=1418167745237L,lastactivitydate=0L,tags=,score=9,searchfield=]
2014-12-09 06:29:41:0355, diag_detail_itementered, id=43351, type=21
2014-12-09 06:30:04:0038, diag_detail_itemexited, id=43351, type=21
2014-12-09 06:30:04:0662, answer_open, VisualItem[tree.nodes,3,id=43744,type=20,title=,body=<p>Structure 101 is a great tool. Costs money though...
<a href="http://en.wikipedia.org/wiki/Structure101" rel="nofollow">Link to Wiki describing it</a>, for some reason the vendor site is down ATM</p>
,solution=,x=0.0,y=0.0,viewcount=0,answercount=0,acceptedanswerid=-1,owner=Anonymous,lasteditdate=1418167745237L,lastactivitydate=0L,tags=,score=1,searchfield=]
2014-12-09 06:30:04:0662, answer_open, VisualItem[tree.nodes,3,id=43744,type=20,title=,body=<p>Structure 101 is a great tool. Costs money though...
<a href="http://en.wikipedia.org/wiki/Structure101" rel="nofollow">Link to Wiki describing it</a>, for some reason the vendor site is down ATM</p>
,solution=,x=0.0,y=0.0,viewcount=0,answercount=0,acceptedanswerid=-1,owner=Anonymous,lasteditdate=1418167745237L,lastactivitydate=0L,tags=,score=1,searchfield=]
2014-12-09 06:30:04:0662, diag_detail_itementered, id=43744, type=20
2014-12-09 06:30:08:0843, diag_detail_itemexited, id=43744, type=20
2014-12-09 06:30:08:0874, diag_detail_itementered, id=0.8945469724877948, type=4
2014-12-09 06:30:08:0936, diag_detail_itemexited, id=0.8945469724877948, type=4
2014-12-09 06:30:09:0295, diag_detail_itementered, id=0.4142457045730631, type=1
2014-12-09 06:30:09:0326, diag_detail_itemexited, id=0.4142457045730631, type=1
2014-12-09 06:30:09:0342, diag_detail_itementered, id=0.5618525598653876, type=1
2014-12-09 06:30:09:0373, diag_detail_itemexited, id=0.5618525598653876, type=1
2014-12-09 06:30:09:0420, diag_detail_itementered, id=59806, type=1
2014-12-09 06:30:09:0451, diag_detail_itemexited, id=59806, type=1
2014-12-09 06:30:10:0839, diag_itementered, id=20227, type=1
2014-12-09 06:30:10:0902, diag_itemexited, id=20227, type=1
2014-12-09 06:30:11:0120, list_pattern_mouseentered, id=1, type=0
2014-12-09 06:30:11:0120, list_pattern_mousemoved, id=1, type=0
2014-12-09 06:30:11:0167, list_pattern_mousemoved, id=1, type=0
2014-12-09 06:30:11:0183, list_pattern_mousemoved, id=1, type=0
2014-12-09 06:30:11:0214, list_pattern_mousemoved, id=1, type=0
2014-12-09 06:30:11:0214, list_pattern_mousemoved, id=1, type=0
2014-12-09 06:30:11:0354, list_pattern_mousemoved, id=1, type=0
2014-12-09 06:30:11:0370, list_pattern_mousemoved, id=1, type=0
2014-12-09 06:30:11:0401, list_pattern_mousemoved, id=1, type=0
2014-12-09 06:30:11:0417, list_pattern_mousemoved, id=2, type=0
2014-12-09 06:30:11:0432, list_pattern_mousemoved, id=2, type=0
2014-12-09 06:30:11:0448, list_pattern_mousemoved, id=2, type=0
2014-12-09 06:30:11:0463, list_pattern_mousemoved, id=2, type=0
2014-12-09 06:30:11:0495, list_pattern_mousemoved, id=2, type=0
2014-12-09 06:30:11:0510, list_pattern_mousemoved, id=2, type=0
2014-12-09 06:30:11:0541, list_pattern_mousemoved, id=2, type=0
2014-12-09 06:30:11:0557, list_pattern_mousemoved, id=2, type=0
2014-12-09 06:30:11:0573, list_pattern_mousemoved, id=2, type=0
2014-12-09 06:30:11:0619, list_pattern_mousemoved, id=2, type=0
2014-12-09 06:30:11:0760, list_pattern_mousemoved, id=2, type=0
2014-12-09 06:30:11:0791, list_pattern_mousemoved, id=3, type=0
2014-12-09 06:30:11:0791, list_pattern_mousemoved, id=3, type=0
2014-12-09 06:30:11:0822, list_pattern_mousemoved, id=3, type=0
2014-12-09 06:30:11:0853, list_pattern_mousemoved, id=3, type=0
2014-12-09 06:30:11:0853, list_pattern_mousemoved, id=3, type=0
2014-12-09 06:30:11:0900, list_pattern_mousemoved, id=3, type=0
2014-12-09 06:30:14:0755, list_pattern_itemclicked, id=3, type=0
2014-12-09 06:30:14:0786, edge_create, Tuple[0,1,0.9288170926149488,1,0.0,1418167745237,1418167745237]
2014-12-09 06:30:14:0786, edge_create, Tuple[1,2,0.7571706435605278,1,0.0,1418167745237,1418167745237]
2014-12-09 06:30:14:0786, edge_create, Tuple[1,3,0.7624359151696106,1,0.0,1418167745237,1418167745237]
2014-12-09 06:30:14:0802, edge_create, Tuple[1,4,0.6007946037912839,1,0.0,1418167745237,1418167745237]
2014-12-09 06:30:14:0802, edge_create, Tuple[1,5,0.23440347079730872,1,0.0,1418167745237,1418167745237]
2014-12-09 06:30:14:0817, edge_create, Tuple[0,6,0.055470828964729324,2,1.0,1418167745237,1418167745237]
2014-12-09 06:30:14:0817, pattern_create, 4
2014-12-09 06:30:14:0817, edge_create, Tuple[6,7,0.5210161313322623,2,1.0,1418167745237,1418167745237]
2014-12-09 06:30:14:0833, pattern_open, 3
2014-12-09 06:30:15:0660, list_pattern_mouseexited
2014-12-09 06:30:15:0660, list_mouseentered, type=detailAnswersList
2014-12-09 06:30:15:0707, list_mouseexited, type=detailAnswersList
2014-12-09 06:30:16:0611, diag_detail_itementered, id=47605, type=1
2014-12-09 06:30:18:0983, diag_detail_itemclicked, id=47605, type=1
2014-12-09 06:30:19:0201, edge_create, Tuple[0,1,0.8496154468536222,4,0.0,1418167745237,1418167745237]
2014-12-09 06:30:19:0201, answer_create, 47694
2014-12-09 06:30:19:0201, edge_create, Tuple[1,2,0.24810919580939272,4,0.0,1418167745237,1418167745237]
2014-12-09 06:30:19:0201, answer_create, 47716
2014-12-09 06:30:19:0201, edge_create, Tuple[1,3,0.6647072067610003,4,0.0,1418167745237,1418167745237]
2014-12-09 06:30:19:0201, answer_create, 47624
2014-12-09 06:30:19:0201, edge_create, Tuple[1,4,0.7518254273556627,4,0.0,1418167745237,1418167745237]
2014-12-09 06:30:19:0201, answer_create, 47626
2014-12-09 06:30:19:0217, edge_create, Tuple[1,5,0.4021069837892305,4,0.0,1418167745237,1418167745237]
2014-12-09 06:30:19:0217, answer_create, 47628
2014-12-09 06:30:19:0217, edge_create, Tuple[1,6,0.579881175349253,4,0.0,1418167745237,1418167745237]
2014-12-09 06:30:19:0217, answer_create, 47615
2014-12-09 06:30:19:0217, edge_create, Tuple[1,7,0.96910623815969,4,0.0,1418167745237,1418167745237]
2014-12-09 06:30:19:0217, answer_create, 47758
2014-12-09 06:30:19:0217, edge_create, Tuple[1,8,0.08268747112429153,4,0.0,1418167745237,1418167745237]
2014-12-09 06:30:19:0217, answer_create, 50060
2014-12-09 06:30:19:0217, edge_create, Tuple[1,9,0.6228578073122837,4,0.0,1418167745237,1418167745237]
2014-12-09 06:30:19:0217, answer_create, 3757316
2014-12-09 06:30:19:0217, edge_create, Tuple[1,10,0.6036614189779174,4,0.0,1418167745237,1418167745237]
2014-12-09 06:30:19:0217, edge_create, Tuple[0,11,0.7494373362978531,1,0.0,1418167745237,1418167745237]
2014-12-09 06:30:19:0217, edge_create, Tuple[11,12,0.6373188712090777,1,0.0,1418167745237,1418167745237]
2014-12-09 06:30:19:0234, edge_create, Tuple[11,13,0.8745087202458568,1,0.0,1418167745237,1418167745237]
2014-12-09 06:30:19:0234, edge_create, Tuple[11,14,0.05512847903546603,1,0.0,1418167745237,1418167745237]
2014-12-09 06:30:19:0250, edge_create, Tuple[11,15,0.8513311492639943,1,0.0,1418167745237,1418167745237]
2014-12-09 06:30:19:0250, edge_create, Tuple[11,16,0.2911024989539853,1,0.0,1418167745237,1418167745237]
2014-12-09 06:30:19:0265, edge_create, Tuple[11,17,0.8411922306554872,1,0.0,1418167745237,1418167745237]
2014-12-09 06:30:19:0265, edge_create, Tuple[11,18,0.18580563736093647,1,0.0,1418167745237,1418167745237]
2014-12-09 06:30:19:0281, edge_create, Tuple[11,19,0.5714409226005727,1,0.0,1418167745237,1418167745237]
2014-12-09 06:30:19:0281, edge_create, Tuple[0,20,0.9786043633629726,2,1.0,1418167745237,1418167745237]
2014-12-09 06:30:19:0281, pattern_create, 3
2014-12-09 06:30:19:0281, edge_create, Tuple[20,21,0.7484195307726775,2,1.0,1418167745237,1418167745237]
2014-12-09 06:30:19:0297, edge_create, Tuple[11,22,0.9489086102929868,1,0.0,1418167745237,1418167745237]
2014-12-09 06:30:19:0297, edge_create, Tuple[11,23,0.6286649040803414,1,0.0,1418167745237,1418167745237]
2014-12-09 06:30:19:0312, edge_create, Tuple[11,24,0.18885077269763595,1,0.0,1418167745237,1418167745237]
2014-12-09 06:30:19:0312, edge_create, Tuple[11,25,0.964308153553778,1,0.0,1418167745237,1418167745237]
2014-12-09 06:30:19:0328, edge_create, Tuple[11,26,0.4589060647346317,1,0.0,1418167745237,1418167745237]
2014-12-09 06:30:19:0343, discussion_open, 47605
2014-12-09 06:30:19:0359, diag_detail_itemclicked, id=47605, type=1
2014-12-09 06:30:19:0921, diag_detail_itementered, id=41107, type=1
2014-12-09 06:30:19:0967, diag_detail_itemexited, id=41107, type=1
2014-12-09 06:30:20:0045, diag_detail_itementered, id=0.8745087202458568, type=1
2014-12-09 06:30:20:0077, diag_detail_itemexited, id=0.8745087202458568, type=1
2014-12-09 06:30:20:0139, diag_detail_itementered, id=0.6373188712090777, type=1
2014-12-09 06:30:20:0170, diag_detail_itemexited, id=0.6373188712090777, type=1
2014-12-09 06:30:20:0420, diag_detail_itementered, id=0.6036614189779174, type=4
2014-12-09 06:30:20:0451, diag_detail_itemexited, id=0.6036614189779174, type=4
2014-12-09 06:30:20:0467, diag_detail_itementered, id=0.6228578073122837, type=4
2014-12-09 06:30:20:0498, diag_detail_itemexited, id=0.6228578073122837, type=4
2014-12-09 06:30:20:0545, diag_detail_itementered, id=0.08268747112429153, type=4
2014-12-09 06:30:20:0591, diag_detail_itemexited, id=0.08268747112429153, type=4
2014-12-09 06:30:20:0591, diag_detail_itementered, id=0.96910623815969, type=4
2014-12-09 06:30:20:0638, diag_detail_itemexited, id=0.96910623815969, type=4
2014-12-09 06:30:20:0763, answer_open, VisualItem[tree.nodes,6,id=47628,type=21,title=,body=<p>No, not quite.</p>

<p>Firstly, there's a slight difference in semantics. If a is null, then the latter NPEs but the former will treat the original value of a as if it were "null".</p>

<p>To look under the hood, write a simple class with a += b;</p>

<pre><code>public class Concat {
    String cat(String a, String b) {
        a += b;
        return a;
    }
}
</code></pre>

<p>Now disassemble with javap -c (included in the Sun JDK). You should see a listing including:</p>

<pre><code>java.lang.String cat(java.lang.String, java.lang.String);
  Code:
   0:   new     #2; //class java/lang/StringBuilder
   3:   dup
   4:   invokespecial   #3; //Method java/lang/StringBuilder."&lt;init&gt;":()V
   7:   aload_1
   8:   invokevirtual   #4; //Method java/lang/StringBuilder.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;
   11:  aload_2
   12:  invokevirtual   #4; //Method java/lang/StringBuilder.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;
   15:  invokevirtual   #5; //Method java/lang/StringBuilder.toString:()Ljava/lang/    String;
   18:  astore_1
   19:  aload_1
   20:  areturn
</code></pre>

<p>So, a += b is the equivalent of</p>

<pre><code>a = new StringBuilder()
    .append(a)
    .append(b)
    .toString();
</code></pre>

<p>The concat method should be faster. However, with more strings the StringBuilder method wins, at least in terms of performance.</p>

<p>The source code of String and StringBuilder (and its package-private base class) is available in src.zip of the Sun JDK. You can see that you are building up a char array (resizing as necessary) and then throwing it away when you create the final String. In practice memory allocation is surprisingly fast.</p>
,solution=,x=0.0,y=0.0,viewcount=0,answercount=0,acceptedanswerid=-1,owner=Anonymous,lasteditdate=1418167745237L,lastactivitydate=0L,tags=,score=92,searchfield=]
2014-12-09 06:30:20:0779, answer_open, VisualItem[tree.nodes,6,id=47628,type=21,title=,body=<p>No, not quite.</p>

<p>Firstly, there's a slight difference in semantics. If a is null, then the latter NPEs but the former will treat the original value of a as if it were "null".</p>

<p>To look under the hood, write a simple class with a += b;</p>

<pre><code>public class Concat {
    String cat(String a, String b) {
        a += b;
        return a;
    }
}
</code></pre>

<p>Now disassemble with javap -c (included in the Sun JDK). You should see a listing including:</p>

<pre><code>java.lang.String cat(java.lang.String, java.lang.String);
  Code:
   0:   new     #2; //class java/lang/StringBuilder
   3:   dup
   4:   invokespecial   #3; //Method java/lang/StringBuilder."&lt;init&gt;":()V
   7:   aload_1
   8:   invokevirtual   #4; //Method java/lang/StringBuilder.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;
   11:  aload_2
   12:  invokevirtual   #4; //Method java/lang/StringBuilder.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;
   15:  invokevirtual   #5; //Method java/lang/StringBuilder.toString:()Ljava/lang/    String;
   18:  astore_1
   19:  aload_1
   20:  areturn
</code></pre>

<p>So, a += b is the equivalent of</p>

<pre><code>a = new StringBuilder()
    .append(a)
    .append(b)
    .toString();
</code></pre>

<p>The concat method should be faster. However, with more strings the StringBuilder method wins, at least in terms of performance.</p>

<p>The source code of String and StringBuilder (and its package-private base class) is available in src.zip of the Sun JDK. You can see that you are building up a char array (resizing as necessary) and then throwing it away when you create the final String. In practice memory allocation is surprisingly fast.</p>
,solution=,x=0.0,y=0.0,viewcount=0,answercount=0,acceptedanswerid=-1,owner=Anonymous,lasteditdate=1418167745237L,lastactivitydate=0L,tags=,score=92,searchfield=]
2014-12-09 06:30:20:0779, diag_detail_itementered, id=47628, type=21
2014-12-09 06:30:20:0872, diag_detail_itemexited, id=47628, type=21
2014-12-09 06:30:22:0089, answer_open, VisualItem[tree.nodes,6,id=47628,type=21,title=,body=<p>No, not quite.</p>

<p>Firstly, there's a slight difference in semantics. If a is null, then the latter NPEs but the former will treat the original value of a as if it were "null".</p>

<p>To look under the hood, write a simple class with a += b;</p>

<pre><code>public class Concat {
    String cat(String a, String b) {
        a += b;
        return a;
    }
}
</code></pre>

<p>Now disassemble with javap -c (included in the Sun JDK). You should see a listing including:</p>

<pre><code>java.lang.String cat(java.lang.String, java.lang.String);
  Code:
   0:   new     #2; //class java/lang/StringBuilder
   3:   dup
   4:   invokespecial   #3; //Method java/lang/StringBuilder."&lt;init&gt;":()V
   7:   aload_1
   8:   invokevirtual   #4; //Method java/lang/StringBuilder.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;
   11:  aload_2
   12:  invokevirtual   #4; //Method java/lang/StringBuilder.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;
   15:  invokevirtual   #5; //Method java/lang/StringBuilder.toString:()Ljava/lang/    String;
   18:  astore_1
   19:  aload_1
   20:  areturn
</code></pre>

<p>So, a += b is the equivalent of</p>

<pre><code>a = new StringBuilder()
    .append(a)
    .append(b)
