2014-11-09 04:58:13:0192, edge_create, Tuple[1,2,0.6913061910050872,1,0.0,1415526993072,1415526993072]
2014-11-09 04:58:13:0254, edge_create, Tuple[1,3,0.9929582256077661,1,0.0,1415526993072,1415526993072]
2014-11-09 04:58:13:0333, edge_create, Tuple[1,4,0.7386278707056902,1,0.0,1415526993072,1415526993072]
2014-11-09 04:58:13:0411, edge_create, Tuple[1,5,0.02870326174010096,1,0.0,1415526993072,1415526993072]
2014-11-09 04:58:13:0474, edge_create, Tuple[1,6,0.1635078739824667,1,0.0,1415526993072,1415526993072]
2014-11-09 04:58:13:0521, edge_create, Tuple[1,7,0.8894659696809509,1,0.0,1415526993072,1415526993072]
2014-11-09 04:58:13:0568, edge_create, Tuple[1,8,0.7678648703114991,1,0.0,1415526993072,1415526993072]
2014-11-09 04:58:13:0615, edge_create, Tuple[1,9,0.2419689869163102,1,0.0,1415526993072,1415526993072]
2014-11-09 04:58:13:0662, edge_create, Tuple[1,10,0.25486659198538353,1,0.0,1415526993072,1415526993072]
2014-11-09 04:58:13:0709, edge_create, Tuple[1,11,0.8212145106334475,1,0.0,1415526993072,1415526993072]
2014-11-09 04:58:13:0756, edge_create, Tuple[1,12,0.8907622870888086,1,0.0,1415526993072,1415526993072]
2014-11-09 04:58:13:0802, edge_create, Tuple[1,13,0.7043839578091109,1,0.0,1415526993072,1415526993072]
2014-11-09 04:58:13:0850, edge_create, Tuple[1,14,0.9220872239556095,1,0.0,1415526993072,1415526993072]
2014-11-09 04:58:13:0897, edge_create, Tuple[1,15,0.9947161055113174,1,0.0,1415526993072,1415526993072]
2014-11-09 04:58:13:0928, edge_create, Tuple[1,16,0.6790655192897133,1,0.0,1415526993072,1415526993072]
2014-11-09 04:58:13:0976, edge_create, Tuple[1,17,0.06778752583902614,1,0.0,1415526993072,1415526993072]
2014-11-09 04:58:14:0023, edge_create, Tuple[1,18,0.07542997695540354,1,0.0,1415526993072,1415526993072]
2014-11-09 04:58:14:0071, edge_create, Tuple[1,19,0.6129459158930155,1,0.0,1415526993072,1415526993072]
2014-11-09 04:58:14:0117, edge_create, Tuple[1,20,0.2838817649449433,1,0.0,1415526993072,1415526993072]
2014-11-09 04:58:14:0180, edge_create, Tuple[1,21,0.5984630308227396,1,0.0,1415526993072,1415526993072]
2014-11-09 04:58:14:0211, edge_create, Tuple[1,22,0.7181924148403832,1,0.0,1415526993072,1415526993072]
2014-11-09 04:58:14:0258, edge_create, Tuple[1,23,0.7825082110705404,1,0.0,1415526993072,1415526993072]
2014-11-09 04:58:14:0305, edge_create, Tuple[1,24,0.7212959452724422,1,0.0,1415526993072,1415526993072]
2014-11-09 04:58:14:0342, edge_create, Tuple[1,25,0.5311468709517918,1,0.0,1415526993072,1415526993072]
2014-11-09 04:58:14:0389, edge_create, Tuple[1,26,0.0680422024573103,1,0.0,1415526993072,1415526993072]
2014-11-09 04:58:14:0420, edge_create, Tuple[1,27,0.05271585584343552,1,0.0,1415526993072,1415526993072]
2014-11-09 04:58:14:0467, edge_create, Tuple[1,28,0.20662507437618327,1,0.0,1415526993072,1415526993072]
2014-11-09 04:58:14:0513, edge_create, Tuple[1,29,0.04422366386766796,1,0.0,1415526993072,1415526993072]
2014-11-09 04:58:14:0566, edge_create, Tuple[1,30,0.13972304044325434,1,0.0,1415526993072,1415526993072]
2014-11-09 04:58:14:0599, edge_create, Tuple[1,31,0.5145919421556149,1,0.0,1415526993072,1415526993072]
2014-11-09 04:58:14:0646, edge_create, Tuple[1,32,0.6813843492349935,1,0.0,1415526993072,1415526993072]
2014-11-09 04:58:14:0677, edge_create, Tuple[1,33,0.8119486841132266,1,0.0,1415526993072,1415526993072]
2014-11-09 04:58:14:0724, edge_create, Tuple[1,34,0.10557083072388762,1,0.0,1415526993072,1415526993072]
2014-11-09 04:58:14:0770, edge_create, Tuple[1,35,0.7637793213046321,1,0.0,1415526993072,1415526993072]
2014-11-09 04:58:14:0802, edge_create, Tuple[1,36,0.6545775952756253,1,0.0,1415526993072,1415526993072]
2014-11-09 04:58:14:0848, edge_create, Tuple[1,37,0.2311404578758931,1,0.0,1415526993072,1415526993072]
2014-11-09 04:58:14:0895, edge_create, Tuple[1,38,0.11844064825284784,1,0.0,1415526993072,1415526993072]
2014-11-09 04:58:14:0936, edge_create, Tuple[1,39,0.18857005253102432,1,0.0,1415526993072,1415526993072]
2014-11-09 04:58:14:0974, edge_create, Tuple[1,40,0.48871384665497,1,0.0,1415526993072,1415526993072]
2014-11-09 04:58:15:0005, edge_create, Tuple[1,41,0.8426372966896967,1,0.0,1415526993072,1415526993072]
2014-11-09 04:58:15:0068, discussion_open, 35785
2014-11-09 04:58:15:0068, diag_itemclicked, id=35785, type=1
2014-11-09 04:58:15:0963, diag_itemexited, id=35785, type=1
2014-11-09 04:58:16:0419, diag_detail_itementered, id=44824, type=1
2014-11-09 04:58:16:0450, diag_detail_itemexited, id=44824, type=1
2014-11-09 04:58:16:0612, diag_detail_itementered, id=0.1635078739824667, type=1
2014-11-09 04:58:16:0643, diag_detail_itemexited, id=0.1635078739824667, type=1
2014-11-09 04:58:16:0705, diag_detail_itementered, id=42828, type=1
2014-11-09 04:58:16:0752, diag_detail_itemexited, id=42828, type=1
2014-11-09 04:58:17:0156, list_mouseentered, type=detailRelatedList, item=24623
2014-11-09 04:58:17:0374, list_mouseexited, type=detailRelatedList
2014-11-09 04:58:23:0210, list_mouseentered, type=detailRelatedList, item=30428
2014-11-09 04:58:23:0460, list_mouseexited, type=detailRelatedList
2014-11-09 04:58:24:0244, diag_detail_itementered, id=35002, type=1
2014-11-09 04:58:25:0416, diag_detail_itemexited, id=35002, type=1
2014-11-09 04:58:25:0542, diag_detail_itementered, id=28949, type=1
2014-11-09 04:58:26:0881, diag_detail_itemexited, id=28949, type=1
2014-11-09 04:58:27:0060, diag_detail_itementered, id=30428, type=1
2014-11-09 04:58:28:0227, diag_detail_itemexited, id=30428, type=1
2014-11-09 04:58:28:0260, diag_detail_itementered, id=0.6913061910050872, type=1
2014-11-09 04:58:28:0291, diag_detail_itemexited, id=0.6913061910050872, type=1
2014-11-09 04:58:29:0478, diag_detail_itementered, id=0.8426372966896967, type=1
2014-11-09 04:58:30:0430, diag_detail_itemexited, id=0.8426372966896967, type=1
2014-11-09 04:58:31:0874, diag_detail_itementered, id=0.48871384665497, type=1
2014-11-09 04:58:47:0532, diag_detail_itemexited, id=0.48871384665497, type=1
2014-11-09 04:58:48:0034, diag_detail_itementered, id=35002, type=1
2014-11-09 04:58:48:0376, diag_detail_itemexited, id=35002, type=1
2014-11-09 04:58:48:0705, diag_detail_itementered, id=28949, type=1
2014-11-09 04:58:49:0051, diag_detail_itemexited, id=28949, type=1
2014-11-09 04:58:49:0192, diag_detail_itementered, id=30428, type=1
2014-11-09 04:58:49:0334, diag_detail_itemexited, id=30428, type=1
2014-11-09 04:58:49:0834, diag_detail_itementered, id=42828, type=1
2014-11-09 04:58:50:0071, diag_detail_itemexited, id=42828, type=1
2014-11-09 04:58:50:0213, diag_detail_itementered, id=24623, type=1
2014-11-09 04:58:50:0244, diag_detail_itemexited, id=24623, type=1
2014-11-09 04:58:50:0610, diag_detail_itementered, id=24623, type=1
2014-11-09 04:58:50:0845, diag_detail_itemexited, id=24623, type=1
2014-11-09 04:58:51:0231, diag_detail_itementered, id=30696, type=1
2014-11-09 04:58:51:0530, diag_detail_itemexited, id=30696, type=1
2014-11-09 04:58:51:0655, diag_detail_itementered, id=46758, type=1
2014-11-09 04:58:51:0719, diag_detail_itemexited, id=46758, type=1
2014-11-09 04:58:52:0094, diag_detail_itementered, id=31380, type=1
2014-11-09 04:58:52:0219, diag_detail_itemexited, id=31380, type=1
2014-11-09 04:58:52:0533, diag_detail_itementered, id=62713, type=1
2014-11-09 04:58:52:0720, diag_detail_itemexited, id=62713, type=1
2014-11-09 04:58:52:0892, diag_detail_itementered, id=63896, type=1
2014-11-09 04:58:52:0971, diag_detail_itemexited, id=63896, type=1
2014-11-09 04:58:53:0241, diag_detail_itementered, id=54952, type=1
2014-11-09 04:58:53:0456, diag_detail_itemexited, id=54952, type=1
2014-11-09 04:58:53:0583, diag_detail_itementered, id=42452, type=1
2014-11-09 04:58:53:0661, diag_detail_itemexited, id=42452, type=1
2014-11-09 04:58:54:0188, diag_detail_itementered, id=17373, type=1
2014-11-09 04:58:54:0358, diag_detail_itemexited, id=17373, type=1
2014-11-09 04:58:54:0533, diag_detail_itementered, id=22798, type=1
2014-11-09 04:58:54:0614, diag_detail_itemexited, id=22798, type=1
2014-11-09 04:58:54:0881, diag_detail_itementered, id=28202, type=1
2014-11-09 04:58:55:0230, diag_detail_itemexited, id=28202, type=1
2014-11-09 04:58:55:0552, diag_detail_itementered, id=44824, type=1
2014-11-09 04:58:55:0786, diag_detail_itemexited, id=44824, type=1
2014-11-09 04:58:55:0990, diag_detail_itementered, id=35248, type=1
2014-11-09 04:58:56:0210, diag_detail_itemexited, id=35248, type=1
2014-11-09 04:58:56:0763, diag_detail_itementered, id=2092, type=1
2014-11-09 04:58:56:0811, diag_detail_itemexited, id=2092, type=1
2014-11-09 04:58:57:0254, diag_detail_itementered, id=26638, type=1
2014-11-09 04:58:57:0659, diag_detail_itemexited, id=26638, type=1
2014-11-09 04:58:57:0784, diag_detail_itementered, id=33412, type=1
2014-11-09 04:58:57:0908, diag_detail_itemexited, id=33412, type=1
2014-11-09 04:58:58:0129, diag_detail_itementered, id=59557, type=1
2014-11-09 04:58:58:0191, diag_detail_itemexited, id=59557, type=1
2014-11-09 04:58:58:0742, diag_detail_itementered, id=4242, type=1
2014-11-09 04:58:59:0072, diag_detail_itemexited, id=4242, type=1
2014-11-09 04:58:59:0213, diag_detail_itementered, id=6639, type=1
2014-11-09 04:58:59:0402, diag_detail_itemexited, id=6639, type=1
2014-11-09 04:58:59:0637, diag_detail_itementered, id=28428, type=1
2014-11-09 04:58:59:0684, diag_detail_itemexited, id=28428, type=1
2014-11-09 04:58:59:0778, diag_detail_itementered, id=28428, type=1
2014-11-09 04:59:00:0044, diag_detail_itemexited, id=28428, type=1
2014-11-09 04:59:00:0328, diag_detail_itementered, id=29820, type=1
2014-11-09 04:59:00:0766, diag_detail_itemexited, id=29820, type=1
2014-11-09 04:59:00:0907, diag_detail_itementered, id=37198, type=1
2014-11-09 04:59:01:0159, diag_detail_itemexited, id=37198, type=1
2014-11-09 04:59:01:0315, diag_detail_itementered, id=54487, type=1
2014-11-09 04:59:01:0551, diag_detail_itemexited, id=54487, type=1
2014-11-09 04:59:01:0709, diag_detail_itementered, id=64000, type=1
2014-11-09 04:59:02:0022, diag_detail_itemexited, id=64000, type=1
2014-11-09 04:59:02:0116, diag_detail_itementered, id=7596, type=1
2014-11-09 04:59:02:0356, diag_detail_itemexited, id=7596, type=1
2014-11-09 04:59:02:0487, diag_detail_itementered, id=58939, type=1
2014-11-09 04:59:02:0642, diag_detail_itemexited, id=58939, type=1
2014-11-09 04:59:02:0823, diag_detail_itementered, id=57915, type=1
2014-11-09 04:59:02:0916, diag_detail_itemexited, id=57915, type=1
2014-11-09 04:59:03:0185, diag_detail_itementered, id=40242, type=1
2014-11-09 04:59:03:0421, diag_detail_itemexited, id=40242, type=1
2014-11-09 04:59:03:0646, diag_detail_itementered, id=44224, type=1
2014-11-09 04:59:03:0879, diag_detail_itemexited, id=44224, type=1
2014-11-09 04:59:04:0089, diag_detail_itementered, id=66104, type=1
2014-11-09 04:59:04:0309, diag_detail_itemexited, id=66104, type=1
2014-11-09 04:59:04:0562, diag_detail_itementered, id=39194, type=1
2014-11-09 04:59:04:0707, diag_detail_itemexited, id=39194, type=1
2014-11-09 04:59:05:0190, diag_detail_itementered, id=31924, type=1
2014-11-09 04:59:05:0221, diag_detail_itemexited, id=31924, type=1
2014-11-09 04:59:05:0254, diag_detail_itementered, id=31924, type=1
2014-11-09 04:59:05:0285, diag_detail_itemexited, id=31924, type=1
2014-11-09 04:59:06:0119, diag_detail_itementered, id=61796, type=1
2014-11-09 04:59:06:0322, diag_detail_itemexited, id=61796, type=1
2014-11-09 04:59:06:0479, diag_detail_itementered, id=52874, type=1
2014-11-09 04:59:06:0841, diag_detail_itemexited, id=52874, type=1
2014-11-09 04:59:07:0298, diag_detail_itementered, id=21738, type=1
2014-11-09 04:59:07:0606, diag_detail_itemexited, id=21738, type=1
2014-11-09 04:59:07:0770, diag_detail_itementered, id=7779, type=1
2014-11-09 04:59:08:0369, diag_detail_itemexited, id=7779, type=1
2014-11-09 04:59:20:0042, list_mouseentered, type=detailRelatedList, item=7779
2014-11-09 04:59:21:0271, list_mouseexited, type=detailRelatedList
2014-11-09 04:59:30:0171, list_mouseentered, 40663
2014-11-09 04:59:30:0596, list_mouseexited
2014-11-09 04:59:34:0342, list_mouseentered, 40663
2014-11-09 04:59:34:0562, list_mouseexited
2014-11-09 04:59:42:0614, list_mouseentered, 40663
2014-11-09 04:59:42:0645, list_mouseexited
2014-11-09 04:59:55:0576, diag_itementered, id=2158, type=1
2014-11-09 04:59:59:0097, diag_itemexited, id=2158, type=1
2014-11-09 04:59:59:0279, diag_itementered, id=19766, type=1
2014-11-09 05:00:00:0365, diag_itemexited, id=19766, type=1
2014-11-09 05:00:12:0991, diag_itementered, id=19766, type=1
2014-11-09 05:00:13:0022, diag_itemexited, id=19766, type=1
2014-11-09 05:00:19:0801, diag_itementered, id=2109443059, type=0
2014-11-09 05:00:19:0864, diag_itemexited, id=2109443059, type=0
2014-11-09 05:00:19:0864, diag_itementered, id=-771804441, type=0
2014-11-09 05:00:19:0918, diag_itemexited, id=-771804441, type=0
2014-11-09 05:00:19:0919, diag_itementered, id=1641682794, type=0
2014-11-09 05:00:19:0996, diag_itemexited, id=1641682794, type=0
2014-11-09 05:00:44:0910, diag_itementered, id=123, type=1
2014-11-09 05:00:46:0025, diag_itemexited, id=123, type=1
2014-11-09 05:00:46:0654, diag_itementered, id=35785, type=1
2014-11-09 05:00:48:0134, diag_itemexited, id=35785, type=1
2014-11-09 05:00:48:0250, diag_itementered, id=19893, type=1
2014-11-09 05:00:49:0070, diag_itemexited, id=19893, type=1
2014-11-09 05:00:49:0548, diag_itementered, id=40663, type=1
2014-11-09 05:00:50:0021, diag_itemexited, id=40663, type=1
2014-11-09 05:00:50:0511, diag_itementered, id=33262, type=1
2014-11-09 05:00:50:0987, diag_itemexited, id=33262, type=1
2014-11-09 05:00:51:0154, diag_itementered, id=35785, type=1
2014-11-09 05:00:51:0628, diag_itemexited, id=35785, type=1
2014-11-09 05:00:51:0864, diag_itementered, id=123, type=1
2014-11-09 05:00:52:0247, diag_itemexited, id=123, type=1
2014-11-09 05:00:52:0528, diag_itementered, id=19893, type=1
2014-11-09 05:00:52:0685, diag_itemexited, id=19893, type=1
2014-11-09 05:00:52:0841, diag_itementered, id=19893, type=1
2014-11-09 05:00:54:0084, diag_itemexited, id=19893, type=1
2014-11-09 05:00:55:0374, diag_itementered, id=29689, type=1
2014-11-09 05:00:56:0803, diag_itemexited, id=29689, type=1
2014-11-09 05:00:57:0261, diag_itementered, id=21817, type=1
2014-11-09 05:00:57:0822, diag_itemexited, id=21817, type=1
2014-11-09 05:00:58:0530, diag_itementered, id=60764, type=1
2014-11-09 05:00:59:0424, diag_itemexited, id=60764, type=1
