2014-05-07 02:11:36:0022, setup_loaddata
2014-05-07 03:11:48:0066, edge_create, Tuple[0,1,0.16137400437664517,4,0.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0081, answer_create, 133
2014-05-07 03:11:48:0081, edge_create, Tuple[1,2,0.5485171302140738,4,0.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0081, answer_create, 183
2014-05-07 03:11:48:0081, edge_create, Tuple[1,3,0.5126516399065937,4,0.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0081, answer_create, 190
2014-05-07 03:11:48:0081, edge_create, Tuple[1,4,0.8767165813270362,4,0.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0081, answer_create, 540
2014-05-07 03:11:48:0081, edge_create, Tuple[1,5,0.34914070758767524,4,0.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0081, answer_create, 939
2014-05-07 03:11:48:0081, edge_create, Tuple[1,6,0.8289924180784825,4,0.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0081, answer_create, 6726
2014-05-07 03:11:48:0081, edge_create, Tuple[1,7,0.7491275600430876,4,0.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0081, answer_create, 21413
2014-05-07 03:11:48:0081, edge_create, Tuple[1,8,0.2616723067249377,4,0.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0081, answer_create, 53547
2014-05-07 03:11:48:0081, edge_create, Tuple[1,9,0.6483151879471498,4,0.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0081, answer_create, 74018
2014-05-07 03:11:48:0081, edge_create, Tuple[1,10,0.7914068978759514,4,0.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0081, answer_create, 144768
2014-05-07 03:11:48:0081, edge_create, Tuple[1,11,0.6551180217131533,4,0.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0081, answer_create, 155146
2014-05-07 03:11:48:0097, edge_create, Tuple[1,12,0.7571011195363634,4,0.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0097, answer_create, 161058
2014-05-07 03:11:48:0097, edge_create, Tuple[1,13,0.7208824981157934,4,0.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0097, answer_create, 208799
2014-05-07 03:11:48:0097, edge_create, Tuple[1,14,0.2772872402704216,4,0.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0097, answer_create, 3455575
2014-05-07 03:11:48:0097, edge_create, Tuple[1,15,0.6302306568565464,4,0.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0097, answer_create, 12791308
2014-05-07 03:11:48:0097, edge_create, Tuple[1,16,0.15508002327972248,4,0.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0097, answer_create, 16483567
2014-05-07 03:11:48:0097, edge_create, Tuple[1,17,0.2679248795111241,4,0.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0097, edge_create, Tuple[0,18,0.929506301270116,1,0.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0097, edge_create, Tuple[18,19,0.44072127715152454,1,0.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0097, edge_create, Tuple[18,20,0.1914150612909712,1,0.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0097, edge_create, Tuple[18,21,0.776443765051785,1,0.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0097, edge_create, Tuple[18,22,0.4104912042789406,1,0.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0097, edge_create, Tuple[18,23,0.1819098188432543,1,0.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0114, edge_create, Tuple[18,24,0.32136609612567135,1,0.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0115, edge_create, Tuple[18,25,0.26344758963786075,1,0.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0115, edge_create, Tuple[18,26,0.33383057072657407,1,0.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0115, edge_create, Tuple[18,27,0.44875365937767575,1,0.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0115, edge_create, Tuple[18,28,0.23521403830142074,1,0.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0115, edge_create, Tuple[18,29,0.7000752717682421,1,0.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0115, edge_create, Tuple[18,30,0.49073202080985423,1,0.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0115, edge_create, Tuple[18,31,0.28260227282313133,1,0.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0115, edge_create, Tuple[18,32,0.896782051473953,1,0.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0115, edge_create, Tuple[18,33,0.10809532230211161,1,0.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0115, edge_create, Tuple[18,34,0.9576642066838301,1,0.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0115, edge_create, Tuple[18,35,0.4748519802897492,1,0.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0130, edge_create, Tuple[18,36,0.7210301227820216,1,0.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0130, edge_create, Tuple[18,37,0.2869410094229019,1,0.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0130, edge_create, Tuple[18,38,0.5826506140742066,1,0.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0130, edge_create, Tuple[18,39,0.977165384331197,1,0.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0130, edge_create, Tuple[18,40,0.7461001784231456,1,0.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0130, edge_create, Tuple[18,41,0.751512385522474,1,0.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0130, edge_create, Tuple[18,42,0.16506457869741387,1,0.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0130, edge_create, Tuple[0,43,0.49311476216429606,2,1.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0130, pattern_create, 858965945
2014-05-07 03:11:48:0130, edge_create, Tuple[43,44,0.3006968392494992,2,1.0,1399486295303,1399486295303]
2014-05-07 03:11:48:0395, discussion_open, 123
2014-05-07 03:11:48:0395, diag_itemclicked, id=123, type=1
2014-05-07 03:11:48:0395, diag_itemexited, id=123, type=1
2014-05-07 03:11:49:0487, diag_itementered, id=2067861246, type=3
2014-05-07 03:11:49:0519, diag_itemexited, id=2067861246, type=3
2014-05-07 03:11:54:0604, diag_itementered, id=33262, type=1
2014-05-07 03:11:54:0667, diag_itemexited, id=33262, type=1
2014-05-07 03:11:54:0713, diag_itementered, id=123, type=1
2014-05-07 03:11:55:0447, diag_itemexited, id=123, type=1
2014-05-07 03:11:56:0040, diag_itementered, id=33262, type=1
2014-05-07 03:11:56:0929, diag_itemexited, id=33262, type=1
2014-05-07 03:11:57:0054, diag_itementered, id=123, type=1
2014-05-07 03:11:57:0319, diag_itemexited, id=123, type=1
2014-05-07 03:11:59:0050, diag_itementered, id=15732, type=1
2014-05-07 03:12:00:0064, edge_create, Tuple[0,1,0.7392960384733529,4,0.0,1399486295303,1399486295303]
2014-05-07 03:12:00:0064, answer_create, 15739
2014-05-07 03:12:00:0064, edge_create, Tuple[1,2,0.3674087952559846,4,0.0,1399486295303,1399486295303]
2014-05-07 03:12:00:0080, answer_create, 15741
2014-05-07 03:12:00:0082, edge_create, Tuple[1,3,0.8075547199630252,4,0.0,1399486295303,1399486295303]
2014-05-07 03:12:00:0082, answer_create, 16054
2014-05-07 03:12:00:0082, edge_create, Tuple[1,4,0.719446532068161,4,0.0,1399486295303,1399486295303]
2014-05-07 03:12:00:0082, answer_create, 158781
2014-05-07 03:12:00:0082, edge_create, Tuple[1,5,0.07992415007428078,4,0.0,1399486295303,1399486295303]
2014-05-07 03:12:00:0082, answer_create, 488685
2014-05-07 03:12:00:0082, edge_create, Tuple[1,6,0.027444115218754894,4,0.0,1399486295303,1399486295303]
2014-05-07 03:12:00:0082, answer_create, 690450
2014-05-07 03:12:00:0082, edge_create, Tuple[1,7,0.04772391845171542,4,0.0,1399486295303,1399486295303]
2014-05-07 03:12:00:0082, answer_create, 841587
2014-05-07 03:12:00:0082, edge_create, Tuple[1,8,0.11688562524136603,4,0.0,1399486295303,1399486295303]
2014-05-07 03:12:00:0082, answer_create, 6690151
2014-05-07 03:12:00:0082, edge_create, Tuple[1,9,0.3111141147055714,4,0.0,1399486295303,1399486295303]
2014-05-07 03:12:00:0082, answer_create, 9826988
2014-05-07 03:12:00:0082, edge_create, Tuple[1,10,0.07516641837036908,4,0.0,1399486295303,1399486295303]
2014-05-07 03:12:00:0098, answer_create, 16518985
2014-05-07 03:12:00:0098, edge_create, Tuple[1,11,0.8640219765954924,4,0.0,1399486295303,1399486295303]
2014-05-07 03:12:00:0098, edge_create, Tuple[0,12,0.09498608017433796,1,0.0,1399486295303,1399486295303]
2014-05-07 03:12:00:0098, edge_create, Tuple[12,13,0.6720012140201357,1,0.0,1399486295303,1399486295303]
2014-05-07 03:12:00:0098, edge_create, Tuple[12,14,0.701512465984755,1,0.0,1399486295303,1399486295303]
2014-05-07 03:12:00:0098, edge_create, Tuple[12,15,0.4686018710623958,1,0.0,1399486295303,1399486295303]
2014-05-07 03:12:00:0098, edge_create, Tuple[12,16,0.5296348778565128,1,0.0,1399486295303,1399486295303]
2014-05-07 03:12:00:0098, edge_create, Tuple[12,17,0.5081961421495649,1,0.0,1399486295303,1399486295303]
2014-05-07 03:12:00:0098, edge_create, Tuple[12,18,0.7743087018609447,1,0.0,1399486295303,1399486295303]
2014-05-07 03:12:00:0098, edge_create, Tuple[12,19,0.5763643572292189,1,0.0,1399486295303,1399486295303]
2014-05-07 03:12:00:0098, edge_create, Tuple[12,20,0.2582411023795458,1,0.0,1399486295303,1399486295303]
2014-05-07 03:12:00:0098, edge_create, Tuple[12,21,0.18247018120678726,1,0.0,1399486295303,1399486295303]
2014-05-07 03:12:00:0113, edge_create, Tuple[12,22,0.7518596500546729,1,0.0,1399486295303,1399486295303]
2014-05-07 03:12:00:0113, edge_create, Tuple[12,23,0.5556358198630558,1,0.0,1399486295303,1399486295303]
2014-05-07 03:12:00:0113, edge_create, Tuple[12,24,0.5736530545713706,1,0.0,1399486295303,1399486295303]
2014-05-07 03:12:00:0113, edge_create, Tuple[12,25,0.8007910205213261,1,0.0,1399486295303,1399486295303]
2014-05-07 03:12:00:0113, edge_create, Tuple[12,26,0.5057055802013132,1,0.0,1399486295303,1399486295303]
2014-05-07 03:12:00:0113, edge_create, Tuple[12,27,0.5147562765698135,1,0.0,1399486295303,1399486295303]
2014-05-07 03:12:00:0113, edge_create, Tuple[12,28,0.9188242675368081,1,0.0,1399486295303,1399486295303]
2014-05-07 03:12:00:0113, edge_create, Tuple[12,29,0.9355021463930314,1,0.0,1399486295303,1399486295303]
2014-05-07 03:12:00:0113, edge_create, Tuple[12,30,0.531461653291057,1,0.0,1399486295303,1399486295303]
2014-05-07 03:12:00:0113, edge_create, Tuple[12,31,0.6259998258456227,1,0.0,1399486295303,1399486295303]
2014-05-07 03:12:00:0113, edge_create, Tuple[12,32,0.07217692798125619,1,0.0,1399486295303,1399486295303]
2014-05-07 03:12:00:0129, edge_create, Tuple[12,33,0.05575972839869603,1,0.0,1399486295303,1399486295303]
2014-05-07 03:12:00:0129, edge_create, Tuple[12,34,2.838508059195277E-4,1,0.0,1399486295303,1399486295303]
2014-05-07 03:12:00:0129, discussion_open, 15732
2014-05-07 03:12:00:0129, diag_itemclicked, id=15732, type=1
2014-05-07 03:12:01:0533, diag_itemexited, id=15732, type=1
2014-05-07 03:12:01:0907, diag_itementered, id=0.3111141147055714, type=4
2014-05-07 03:12:01:0938, diag_itemexited, id=0.3111141147055714, type=4
2014-05-07 03:12:01:0938, diag_itementered, id=0.11688562524136603, type=4
2014-05-07 03:12:01:0985, diag_itemexited, id=0.11688562524136603, type=4
2014-05-07 03:12:03:0296, list_mouseentered, 12144
2014-05-07 03:12:04:0466, list_mouseexited
2014-05-07 03:12:06:0556, list_mouseentered, 66032
2014-05-07 03:12:06:0665, list_mouseexited
2014-05-07 03:12:06:0696, diag_itementered, id=15739, type=20
2014-05-07 03:12:06:0743, diag_itemexited, id=15739, type=20
2014-05-07 03:12:07:0164, diag_itementered, id=2.838508059195277E-4, type=1
2014-05-07 03:12:07:0211, diag_itemexited, id=2.838508059195277E-4, type=1
2014-05-07 03:12:07:0242, diag_itementered, id=0.6259998258456227, type=1
2014-05-07 03:12:07:0274, diag_itemexited, id=0.6259998258456227, type=1
2014-05-07 03:12:07:0289, diag_itementered, id=0.9188242675368081, type=1
2014-05-07 03:12:07:0320, diag_itemexited, id=0.9188242675368081, type=1
2014-05-07 03:12:07:0367, diag_itementered, id=0.5556358198630558, type=1
2014-05-07 03:12:07:0398, diag_itemexited, id=0.5556358198630558, type=1
2014-05-07 03:12:08:0568, diag_itementered, id=0.8640219765954924, type=4
2014-05-07 03:12:08:0615, diag_itemexited, id=0.8640219765954924, type=4
2014-05-07 03:12:08:0615, diag_itementered, id=0.07516641837036908, type=4
2014-05-07 03:12:08:0646, diag_itemexited, id=0.07516641837036908, type=4
2014-05-07 03:12:09:0551, diag_itementered, id=8599, type=1
2014-05-07 03:12:09:0598, diag_itemexited, id=8599, type=1
2014-05-07 03:12:29:0568, setup_loaddata
2014-05-07 03:12:29:0709, search_update, 
2014-05-07 03:12:29:0709, search_update, x
2014-05-07 03:12:32:0532, search_update, p
2014-05-07 03:12:32:0626, search_update, pa
2014-05-07 03:12:32:0860, search_update, pat
2014-05-07 03:12:32:0860, search_update, patr
2014-05-07 03:12:33:0266, search_update, pat
2014-05-07 03:12:33:0437, search_update, pa
2014-05-07 03:12:33:0578, search_update, par
2014-05-07 03:12:33:0749, search_update, para
2014-05-07 03:12:34:0358, search_update, par
2014-05-07 03:12:34:0560, search_update, pars
2014-05-07 03:12:34:0779, search_update, parse
2014-05-07 03:12:34:0904, search_update, parse 
2014-05-07 03:12:35:0060, search_update, parse s
2014-05-07 03:12:35:0294, search_update, parse st
2014-05-07 03:12:35:0465, search_update, parse str
2014-05-07 03:12:35:0621, search_update, parse stri
2014-05-07 03:12:35:0652, search_update, parse strin
2014-05-07 03:12:35:0762, search_update, parse string
2014-05-07 03:12:35:0840, search_update, parse strings
2014-05-07 03:12:36:0417, search_update, parse string
2014-05-07 03:12:37:0946, list_mouseentered, 2968
2014-05-07 03:12:44:0030, list_mouseexited
2014-05-07 03:12:47:0992, list_mouseentered, 4242
2014-05-07 03:12:48:0819, list_mouseexited
2014-05-07 03:13:03:0984, setup_loaddata
2014-05-07 03:13:04:0109, search_update, 
2014-05-07 03:13:04:0390, list_mouseentered, 123
2014-05-07 03:13:05:0482, list_mouseexited
2014-05-07 03:13:06:0699, search_update, p
2014-05-07 03:13:10:0895, search_update, pa
2014-05-07 03:13:10:0895, search_update, par
2014-05-07 03:13:10:0895, search_update, pars
2014-05-07 03:13:10:0895, search_update, parse
2014-05-07 03:13:12:0237, search_update, parse 
2014-05-07 03:13:12:0861, search_update, parse s
2014-05-07 03:13:18:0539, search_update, parse st
2014-05-07 03:13:18:0539, search_update, parse str
2014-05-07 03:13:18:0539, search_update, parse stri
2014-05-07 03:13:18:0555, search_update, parse strin
2014-05-07 03:13:18:0555, search_update, parse string
2014-05-07 03:13:18:0555, search_update, parse stringt
2014-05-07 03:13:19:0600, search_update, parse stringt\
2014-05-07 03:13:20:0146, search_update, parse stringt
2014-05-07 03:13:20:0287, search_update, parse string
2014-05-07 03:13:22:0439, list_mouseentered, 4242
2014-05-07 03:13:23:0032, list_mouseexited
2014-05-07 03:13:28:0711, list_mouseentered, 2968
2014-05-07 03:13:33:0999, list_mouseexited
2014-05-07 03:13:34:0530, list_mouseentered, 9913
2014-05-07 03:13:37:0464, edge_create, Tuple[0,1,0.40625067783519575,4,0.0,1399486295303,1399486295303]
2014-05-07 03:13:37:0464, answer_create, 9916
2014-05-07 03:13:37:0464, edge_create, Tuple[1,2,0.9421799348277252,4,0.0,1399486295303,1399486295303]
2014-05-07 03:13:37:0464, answer_create, 9933
2014-05-07 03:13:37:0464, edge_create, Tuple[1,3,0.18138274008029875,4,0.0,1399486295303,1399486295303]
2014-05-07 03:13:37:0464, answer_create, 9935
2014-05-07 03:13:37:0464, edge_create, Tuple[1,4,0.9305768010821852,4,0.0,1399486295303,1399486295303]
2014-05-07 03:13:37:0464, answer_create, 9970
2014-05-07 03:13:37:0464, edge_create, Tuple[1,5,0.36119860098621503,4,0.0,1399486295303,1399486295303]
2014-05-07 03:13:37:0464, answer_create, 11077
2014-05-07 03:13:37:0464, edge_create, Tuple[1,6,0.38269908054889645,4,0.0,1399486295303,1399486295303]
2014-05-07 03:13:37:0464, answer_create, 68522
2014-05-07 03:13:37:0464, edge_create, Tuple[1,7,0.7876410541638244,4,0.0,1399486295303,1399486295303]
2014-05-07 03:13:37:0464, answer_create, 1883076
2014-05-07 03:13:37:0464, edge_create, Tuple[1,8,0.9357562791195241,4,0.0,1399486295303,1399486295303]
2014-05-07 03:13:37:0464, answer_create, 2741941
2014-05-07 03:13:37:0464, edge_create, Tuple[1,9,0.6513070246677033,4,0.0,1399486295303,1399486295303]
2014-05-07 03:13:37:0480, answer_create, 3060306
2014-05-07 03:13:37:0480, edge_create, Tuple[1,10,0.3813139269441732,4,0.0,1399486295303,1399486295303]
2014-05-07 03:13:37:0480, edge_create, Tuple[0,11,0.7534769776157031,1,0.0,1399486295303,1399486295303]
2014-05-07 03:13:37:0480, edge_create, Tuple[11,12,0.11237378840020718,1,0.0,1399486295303,1399486295303]
2014-05-07 03:13:37:0480, edge_create, Tuple[11,13,0.5354335209202797,1,0.0,1399486295303,1399486295303]
2014-05-07 03:13:37:0480, edge_create, Tuple[11,14,0.11470086818872416,1,0.0,1399486295303,1399486295303]
2014-05-07 03:13:37:0480, discussion_open, 9913
2014-05-07 03:13:37:0716, list_mouseexited
2014-05-07 03:13:37:0950, list_mouseentered, 41686
2014-05-07 03:13:38:0044, list_mouseexited
2014-05-07 03:13:39:0666, diag_itementered, id=0.7534769776157031, type=1
2014-05-07 03:13:39:0666, diag_itemexited, id=0.7534769776157031, type=1
2014-05-07 03:13:39:0728, diag_itementered, id=1478864908, type=3
2014-05-07 03:13:39:0744, diag_itemexited, id=1478864908, type=3
2014-05-07 03:13:39:0775, diag_itementered, id=0.11470086818872416, type=1
2014-05-07 03:13:39:0791, diag_itemexited, id=0.11470086818872416, type=1
2014-05-07 03:13:39:0869, diag_itementered, id=0.11470086818872416, type=1
2014-05-07 03:13:39:0884, diag_itemexited, id=0.11470086818872416, type=1
2014-05-07 03:13:39:0978, diag_itementered, id=0.5354335209202797, type=1
2014-05-07 03:13:39:0994, diag_itemexited, id=0.5354335209202797, type=1
2014-05-07 03:13:40:0196, diag_itementered, id=0.11237378840020718, type=1
2014-05-07 03:13:40:0228, diag_itemexited, id=0.11237378840020718, type=1
2014-05-07 03:13:40:0243, diag_itementered, id=1478864908, type=3
2014-05-07 03:13:41:0226, diag_itemexited, id=1478864908, type=3
2014-05-07 03:13:41:0569, diag_itementered, id=0.11237378840020718, type=1
2014-05-07 03:13:41:0600, diag_itemexited, id=0.11237378840020718, type=1
2014-05-07 03:13:41:0678, diag_itementered, id=4149, type=1
2014-05-07 03:13:41:0897, diag_itemexited, id=4149, type=1
2014-05-07 03:13:42:0287, diag_itementered, id=32586, type=1
2014-05-07 03:13:42:0458, diag_itemexited, id=32586, type=1
2014-05-07 03:13:42:0770, diag_itementered, id=41686, type=1
2014-05-07 03:13:43:0160, diag_itemexited, id=41686, type=1
2014-05-07 03:13:54:0143, diag_itementered, id=0.7876410541638244, type=4
2014-05-07 03:13:54:0159, diag_itemexited, id=0.7876410541638244, type=4
2014-05-07 03:13:54:0346, diag_itementered, id=9935, type=20
2014-05-07 03:13:54:0377, diag_itemexited, id=9935, type=20
2014-05-07 03:13:54:0907, diag_itementered, id=0.11237378840020718, type=1
2014-05-07 03:13:54:0939, diag_itemexited, id=0.11237378840020718, type=1
2014-05-07 03:13:57:0544, diag_itementered, id=9913, type=1
2014-05-07 03:13:57:0591, diag_itemexited, id=9913, type=1
2014-05-07 03:14:07:0062, setup_loaddata
2014-05-07 03:14:11:0274, setup_loaddata
2014-05-07 03:14:47:0829, setup_loaddata
2014-05-07 03:14:53:0759, setup_loaddata
2014-05-07 03:14:54:0617, list_mouseentered, 5328
2014-05-07 03:14:54:0976, list_mouseexited
2014-05-07 03:14:57:0176, search_update, a
2014-05-07 03:14:57:0818, setup_loaddata
2014-05-07 03:14:57:0928, search_update, 
2014-05-07 03:15:00:0580, search_update, t
2014-05-07 03:15:00:0736, search_update, te
2014-05-07 03:15:00:0876, search_update, tem
2014-05-07 03:15:01:0048, search_update, temp
2014-05-07 03:15:01:0110, search_update, templ
2014-05-07 03:15:01:0375, search_update, templa
2014-05-07 03:15:01:0594, search_update, templat
2014-05-07 03:15:01:0781, search_update, template
2014-05-07 03:15:02:0670, diag_itementered, id=29516, type=1
2014-05-07 03:15:03:0107, diag_itemexited, id=29516, type=1
2014-05-07 03:15:03:0637, diag_itementered, id=29689, type=1
2014-05-07 03:15:24:0495, diag_itemexited, id=29689, type=1
2014-05-07 03:15:25:0277, setup_loaddata
2014-05-07 03:15:25:0729, setup_loaddata
2014-05-07 03:15:26:0962, diag_itementered, id=33262, type=1
2014-05-07 03:15:27:0008, diag_itemexited, id=33262, type=1
2014-05-07 03:15:27:0430, list_mouseentered, 29324
2014-05-07 03:15:27:0851, list_mouseexited
2014-05-07 03:15:27:0960, list_mouseentered, 28949
2014-05-07 03:15:28:0007, list_mouseexited
2014-05-07 03:15:35:0778, setup_loaddata
2014-05-07 03:15:40:0739, diag_itementered, id=1796611198, type=0
2014-05-07 03:15:41:0004, diag_itemexited, id=1796611198, type=0
2014-05-07 03:15:42:0267, diag_itementered, id=46758, type=1
2014-05-07 03:15:46:0464, diag_itemexited, id=46758, type=1
2014-05-07 03:16:28:0428, diag_itementered, id=2109443059, type=0
2014-05-07 03:16:28:0460, diag_itemexited, id=2109443059, type=0
2014-05-07 03:16:28:0506, diag_itementered, id=-771804441, type=0
2014-05-07 03:16:28:0616, diag_itemexited, id=-771804441, type=0
2014-05-07 03:16:28:0865, diag_itementered, id=25552, type=1
2014-05-07 03:16:29:0957, diag_itemexited, id=25552, type=1
2014-05-07 03:16:29:0957, diag_itementered, id=1641682794, type=0
2014-05-07 03:16:30:0004, diag_itemexited, id=1641682794, type=0
2014-05-07 03:16:30:0129, list_mouseentered, 35785
2014-05-07 03:16:31:0642, list_mouseexited
2014-05-07 03:16:31:0814, list_mouseentered, 46758
2014-05-07 03:16:32:0094, list_mouseexited
2014-05-07 03:16:33:0436, list_mouseentered, 46758
2014-05-07 03:16:33:0545, list_mouseexited
2014-05-07 03:16:34:0639, setup_loaddata
2014-05-07 03:16:36:0621, diag_itementered, id=26458, type=1
2014-05-07 03:16:36:0652, diag_itemexited, id=26458, type=1
2014-05-07 03:16:36:0730, diag_itementered, id=1641682794, type=0
2014-05-07 03:16:36:0761, diag_itemexited, id=1641682794, type=0
2014-05-07 03:16:36:0823, diag_itementered, id=28832, type=1
2014-05-07 03:16:36:0901, diag_itemexited, id=28832, type=1
2014-05-07 03:16:38:0337, diag_itementered, id=19838, type=1
2014-05-07 03:16:38:0337, diag_itemexited, id=19838, type=1
2014-05-07 03:16:38:0415, diag_itementered, id=2968, type=1
2014-05-07 03:16:38:0446, diag_itemexited, id=2968, type=1
2014-05-07 03:16:38:0586, diag_itementered, id=23763, type=1
2014-05-07 03:16:38:0633, diag_itemexited, id=23763, type=1
2014-05-07 03:16:38:0664, diag_itementered, id=40480, type=1
2014-05-07 03:16:38:0711, diag_itemexited, id=40480, type=1
2014-05-07 03:16:39:0007, diag_itementered, id=41107, type=1
2014-05-07 03:16:39:0726, edge_create, Tuple[0,1,0.4416899166920625,4,0.0,1399486295303,1399486295303]
2014-05-07 03:16:39:0727, answer_create, 41156
2014-05-07 03:16:39:0727, edge_create, Tuple[1,2,0.9870711390661601,4,0.0,1399486295303,1399486295303]
2014-05-07 03:16:39:0727, answer_create, 41762
2014-05-07 03:16:39:0727, edge_create, Tuple[1,3,0.03325343923441715,4,0.0,1399486295303,1399486295303]
2014-05-07 03:16:39:0727, answer_create, 41177
2014-05-07 03:16:39:0727, edge_create, Tuple[1,4,0.08217060712356505,4,0.0,1399486295303,1399486295303]
2014-05-07 03:16:39:0727, answer_create, 41772
2014-05-07 03:16:39:0727, edge_create, Tuple[1,5,0.9368406145068167,4,0.0,1399486295303,1399486295303]
2014-05-07 03:16:39:0727, answer_create, 43496
2014-05-07 03:16:39:0727, edge_create, Tuple[1,6,0.16162933819266834,4,0.0,1399486295303,1399486295303]
2014-05-07 03:16:39:0727, answer_create, 157202
2014-05-07 03:16:39:0727, edge_create, Tuple[1,7,0.3720805675588198,4,0.0,1399486295303,1399486295303]
2014-05-07 03:16:39:0727, answer_create, 1016930
